feat,lrp
TFs_and_others_ASXL3,0.00010135585306471195
TFs_and_others_SHOX2,0.000108049024957316
Histone_H3K9me3,0.00031653335206578557
TFs_and_others_ZNF10,6.0458275644619746e-06
TFs_and_others_ID1,3.0599334384743428e-06
Histone_H3K79me2,-3.0677329880836146e-05
TFs_and_others_XRCC3,-2.5392632911301597e-06
TFs_and_others_ZNF337,3.683096160894554e-06
TFs_and_others_NR0B1,1.185393143094705e-05
TFs_and_others_SFPQ,3.3452316729653075e-05
TFs_and_others_ZNF571,2.7508528298603683e-06
TFs_and_others_RARB,2.797849541145756e-06
RNA_polymerase_POLR2G,-3.668019414040568e-06
TFs_and_others_NUP98,-2.848826614819524e-07
Histone_H2A.X,-2.5190225217284924e-07
TFs_and_others_TCEA2,3.308950965595883e-07
TFs_and_others_PTRF,1.2034717746479884e-07
TFs_and_others_WRN,7.811611151117535e-08
TFs_and_others_JDP2,-1.40683618538606e-07
TFs_and_others_OLIG2,-1.0939190600742377e-06
TFs_and_others_MYF6,-9.470810370597889e-07
TFs_and_others_NCAPH2,-2.42411399948414e-06
TFs_and_others_PAX2,3.8702354890807156e-07
TFs_and_others_ZNF281,6.971671169635943e-08
TFs_and_others_TOX4,-3.887455870249734e-07
TFs_and_others_CREB5,-1.9158033121064662e-07
TFs_and_others_INTS12,8.339332917692511e-07
TFs_and_others_ZNF865,7.573710881791209e-06
TFs_and_others_NR1H2,-9.186029081984724e-07
TFs_and_others_CDX4,8.418658751735247e-06
TFs_and_others_BCL6B,1.5083819350247143e-05
TFs_and_others_ONECUT2,4.018047975698152e-05
TFs_and_others_POU5F1,1.0601275246235694e-05
TFs_and_others_RFXAP,4.92233233866869e-06
TFs_and_others_SFMBT1,8.584393911715035e-07
TFs_and_others_GPN1,-1.0032587536871044e-06
TFs_and_others_ZNF117,-5.93006635495783e-07
TFs_and_others_CDK8,-1.925195080123241e-06
TFs_and_others_MKI67,5.771406828685668e-06
TFs_and_others_BRDT,2.866920191103126e-05
TFs_and_others_RAG1,4.55592124562568e-05
Histone_H3.3,8.149521777760674e-05
TFs_and_others_IRF9,8.00687378307438e-06
TFs_and_others_TSC22D4,6.594555720790386e-06
TFs_and_others_E4F1,4.290024899688273e-06
TFs_and_others_SMARCA5,1.4250305203863824e-06
TFs_and_others_ZFP64,4.708072979615759e-06
TFs_and_others_ZNF850,1.5309718505783668e-06
TFs_and_others_IKZF2,4.051278613888634e-06
Histone_HINFP,7.270813584535929e-07
TFs_and_others_TCFL5,2.101190231839022e-06
TFs_and_others_EHF,2.7892990295616835e-06
TFs_and_others_MCM7,5.20443069677177e-06
TFs_and_others_ZUFSP,4.048243077669523e-07
TFs_and_others_ZBTB1,5.480128733202383e-07
TFs_and_others_AEBP2,4.983861270109254e-06
TFs_and_others_WRNIP1,3.4528672933718554e-06
TFs_and_others_MAFF,1.0087079372407173e-05
TFs_and_others_ZNF555,-1.7983879897715023e-06
TFs_and_others_EBNA3,-8.165398687302321e-07
TFs_and_others_PHF6,1.931593269314963e-06
TFs_and_others_SCML4,6.591425046484562e-07
TFs_and_others_EBV-ZEBRA,6.607433165459545e-06
Histone_H2BK12ac,-5.361131689471322e-06
TFs_and_others_ZNF551,1.2141796273901364e-06
TFs_and_others_YTHDC1,2.772894533976891e-07
TFs_and_others_ZNF189,1.2841612610764603e-06
TFs_and_others_ZNF678,1.3133344569490253e-05
TFs_and_others_SLFN5,1.8843031420604165e-05
TFs_and_others_NKX2-1,5.1921988213886196e-05
TFs_and_others_ZBTB14,8.009583886289278e-06
TFs_and_others_HMGXB3,4.968765881516933e-06
TFs_and_others_TRIM25,-6.958357840409956e-07
TFs_and_others_VSX2,-1.9093612379913383e-06
TFs_and_others_RUVBL2,-3.7306495488989993e-06
TFs_and_others_ZNF710,-2.84979041744501e-07
TFs_and_others_IKZF5,1.1635294786077132e-07
TFs_and_others_NBN,6.65921504812509e-07
TFs_and_others_HECTD1,9.058835447526654e-08
TFs_and_others_ZKSCAN5,1.1772548246710907e-07
TFs_and_others_CRX,2.556964281455968e-06
TFs_and_others_PSMB5,2.7222762371810544e-06
TFs_and_others_SIX2,7.693953029758128e-06
TFs_and_others_NR1I2,2.4626834663993486e-06
TFs_and_others_TCF7,2.8761026379548365e-06
TFs_and_others_NFYB,1.2766336247929925e-05
TFs_and_others_GTF2F2,9.442259131837441e-07
TFs_and_others_QKI,1.6079774009243665e-06
TFs_and_others_HMGN4,6.473677471852485e-07
TFs_and_others_APC,1.503044305797627e-06
TFs_and_others_RBL2,1.2345649062331877e-06
Histone_H2A,3.1322878293297014e-07
TFs_and_others_ZCCHC11,4.565607011567037e-07
TFs_and_others_SP4,2.3269636309903233e-06
TFs_and_others_ZSCAN9,3.3384283890849308e-06
TFs_and_others_PRDM6,8.127986887736566e-06
TFs_and_others_KLF9,1.7105628909787456e-06
TFs_and_others_DYRK1A,6.594832167865452e-07
TFs_and_others_ASCL2,5.509351305481485e-06
TFs_and_others_PPARGC1A,6.337260011653393e-06
TFs_and_others_ELF3,1.875970025962491e-05
TFs_and_others_ZNF658,1.1720173811244135e-06
TFs_and_others_HSP90B1,1.2244899678807684e-06
TFs_and_others_ZNF205,1.1308714467088933e-06
TFs_and_others_TOX2,6.827632765111093e-07
TFs_and_others_HEXIM1,2.1583278811371782e-06
TFs_and_others_LMTK3,1.122601978037622e-06
Histone_macroH2A1,1.4649013786935432e-06
TFs_and_others_BAP1,3.512383785551389e-06
TFs_and_others_RYBP,-6.753854123653519e-07
TFs_and_others_LCORL,5.223178524562149e-07
TFs_and_others_RBM39,8.900852812822742e-07
Histone_H3K32ac,1.472062524446613e-06
TFs_and_others_CDC5L,1.0146337362671836e-06
TFs_and_others_ETV2,-1.0769042191281366e-07
TFs_and_others_FOXM1,2.0626516342130896e-06
TFs_and_others_E2F1,-1.0079581454519663e-07
TFs_and_others_MLL-AF10,6.611226476267713e-06
TFs_and_others_ZSCAN22,1.2731335688704114e-05
TFs_and_others_SETD1A,3.1946749848645675e-05
TFs_and_others_ZNF623,1.722995806843647e-05
Histone_H4K5K8K16ac,6.569601817105942e-06
Histone_H4K91ac,8.509156671200047e-06
TFs_and_others_IGF1,2.7067766033824947e-06
TFs_and_others_VSV-G,2.3492156978192252e-06
TFs_and_others_FOXC1,4.999757501938896e-06
TFs_and_others_RUNX1T1,-2.7803865170697585e-06
TFs_and_others_L3MBTL3,1.9933331196529245e-07
TFs_and_others_ZNF354C,5.0690518245084815e-06
Histone_H2BK120ac,5.137465907857907e-06
TFs_and_others_FOSL2,1.3676121602294155e-05
TFs_and_others_CXXC5,4.826812036070433e-07
TFs_and_others_TFAM,-1.0415691362084344e-06
TFs_and_others_GTF2I,-2.8813335046541477e-06
TFs_and_others_ZNF37A,1.8723242056259498e-07
TFs_and_others_GLYR1,1.2743280635443062e-06
TFs_and_others_ZFHX4,4.036133722844381e-07
TFs_and_others_SCML2,1.4496603587204103e-06
TFs_and_others_TAF15,1.4696786735997278e-06
TFs_and_others_TRPS1,3.897407650745819e-06
TFs_and_others_HNF1A,2.3092570082565302e-06
TFs_and_others_STAT6,1.7661485906784878e-06
TFs_and_others_PBRM1,4.533794281778953e-06
TFs_and_others_TAF5L,9.993280022758067e-07
TFs_and_others_FXR2,6.979005809442753e-07
TFs_and_others_DLX4,9.146901834328997e-07
TFs_and_others_LARP7,2.5125932847509198e-06
TFs_and_others_CC2D1A,1.0897700136404345e-06
TFs_and_others_WDR77,3.253204438542558e-06
TFs_and_others_KLF7,2.742527440828153e-07
TFs_and_others_ZNF792,4.4883128579842176e-07
TFs_and_others_GTF2A2,3.9564938804559677e-07
TFs_and_others_ZNF227,-1.4037280907205212e-08
TFs_and_others_ZNF587,-1.552330093734018e-08
TFs_and_others_TRIP13,-4.4028880800685705e-06
TFs_and_others_ZNF766,-2.089876258361477e-06
TFs_and_others_RAC1,-9.278379981342249e-06
TFs_and_others_SIRT1,8.669405273142817e-06
TFs_and_others_ZFP69B,1.2612438303982037e-08
TFs_and_others_CSE1L,4.8922739546105e-07
TFs_and_others_ZNF280B,-6.126649581227374e-07
Histone_H1K85ac,-7.116374958268456e-08
TFs_and_others_ZFP1,7.300422960599587e-09
TFs_and_others_ZNF782,2.4784855326583105e-07
TFs_and_others_ZNF532,-3.699784654918334e-06
TFs_and_others_CASP8AP2,-3.9718921902772736e-06
TFs_and_others_LMNA,-1.2088131940045342e-05
TFs_and_others_FOXQ1,5.677342580723441e-07
TFs_and_others_MEF2A,2.2844060280361136e-06
TFs_and_others_TFEB,4.752311955087897e-06
TFs_and_others_NR1H3,1.0269300747157764e-05
TFs_and_others_JADE3,3.037924938575351e-06
TFs_and_others_GATA6,8.581156953246594e-06
TFs_and_others_HDGF2,-1.4274600739905074e-06
TFs_and_others_ZFP14,-1.8244900523741935e-06
TFs_and_others_PARP1,2.5392042147903368e-08
TFs_and_others_CBX8,-5.402484509515149e-07
TFs_and_others_TRRAP,-2.025684989492588e-06
TFs_and_others_HMG20A,-2.4152531667788994e-06
TFs_and_others_ZFY,-5.680916404566586e-06
TFs_and_others_ZNF773,2.763280793173403e-07
TFs_and_others_KDM4C,5.957311700206385e-06
TFs_and_others_AHDC1,9.09531996613987e-06
TFs_and_others_ZBTB40,2.0917843071332526e-05
TFs_and_others_TCF4,1.1594577175564312e-05
TFs_and_others_CRY1,1.8975103327942658e-06
TFs_and_others_THAP7,1.2755097566621101e-06
TFs_and_others_DMAP1,1.4702725934950175e-07
TFs_and_others_ZNF446,-3.8463067623301e-07
TFs_and_others_MLLT3,-1.1114108208351547e-06
Histone_H2BK120ub1,-4.7623016914271526e-07
TFs_and_others_ZNF343,1.7787511943746655e-06
Histone_H1.X,2.0321901407568316e-05
TFs_and_others_MYCN,2.5793945691642507e-05
TFs_and_others_JUN,5.996968475182855e-05
TFs_and_others_BRPF3,3.843920964605377e-06
TFs_and_others_ZHX1,4.469378981351879e-06
Histone_H3K79me1,5.7508079186963e-06
TFs_and_others_ESR2,9.875024274523524e-06
TFs_and_others_IRF8,1.683111647582286e-05
TFs_and_others_NKX2-5,3.4803609568222284e-06
TFs_and_others_SAP30,3.1336312434766084e-06
TFs_and_others_ASH2L,4.182185733002496e-06
TFs_and_others_CSRNP3,9.798329378603374e-07
TFs_and_others_SRCAP,3.3026753633281445e-07
TFs_and_others_THAP12,-8.950758274483017e-07
TFs_and_others_KAT5,1.2975174035060535e-06
TFs_and_others_NR2F1,2.701107401965555e-06
TFs_and_others_KAT8,2.779059850250154e-06
TFs_and_others_ARID5B,1.5930023822145816e-05
TFs_and_others_NRL,1.8473182312564392e-05
Histone_H4ac,5.068250667941734e-05
Histone_H3K9me1,5.657908267651435e-06
TFs_and_others_MIER1,6.345702204994566e-06
TFs_and_others_RARG,4.6663580811476417e-07
TFs_and_others_MBD4,9.705302229916261e-07
TFs_and_others_ERH,8.841087082438171e-08
TFs_and_others_USP22,1.0266502253296679e-07
TFs_and_others_ZBTB37,7.445609030028825e-07
TFs_and_others_RCOR3,9.730487188869413e-07
TFs_and_others_ZBED1,2.757210611793256e-06
TFs_and_others_C10orf12,1.563745757156353e-05
TFs_and_others_ZNF165,2.1007401385676616e-05
TFs_and_others_HAND2,5.884426105757103e-05
TFs_and_others_CBX5,7.25054122862911e-06
TFs_and_others_ZBTB10,4.835755109685495e-06
TFs_and_others_ACTR5,1.1799159393189333e-07
TFs_and_others_TAF1C,-1.2967790408626882e-08
TFs_and_others_HIV1 tat,-3.607559701841367e-10
TFs_and_others_ZNF549,1.291679832336124e-06
TFs_and_others_SET,1.7683613074069534e-06
TFs_and_others_MEF2C,5.041956576445366e-06
TFs_and_others_BPTF,6.236553423656585e-07
TFs_and_others_FGFR1,4.6461296517220316e-07
TFs_and_others_HNRNPL,1.3846541162219284e-06
TFs_and_others_ZNF225,5.5937462558842304e-08
TFs_and_others_ZNF341,1.1654050608324222e-05
TFs_and_others_HIV Tat,1.2152261218153006e-05
TFs_and_others_TEAD4,3.4728542181637995e-05
TFs_and_others_LDB1,-2.685291983044478e-06
TFs_and_others_TCF3,0.00010280097400465059
TFs_and_others_MED30,0.0001007499239446058
Histone_H3K4me1,0.00030683827549487656
TFs_and_others_VEZF1,1.1348315578413982e-05
TFs_and_others_NHLH1,1.3627543329207838e-05
TFs_and_others_DDX21,3.4889531541568113e-06
TFs_and_others_STRA13,-9.223333909934551e-09
TFs_and_others_ZNF362,1.5983090065259196e-09
TFs_and_others_ZNF324,-1.2432893014094511e-06
TFs_and_others_MYNN,-7.62996666582691e-06
TFs_and_others_SIN3A,-1.4028636647875757e-05
TFs_and_others_MAX,-2.8967403276000764e-05
TFs_and_others_PHIP,-5.191749138866482e-06
TFs_and_others_MED16,8.589417156095697e-05
TFs_and_others_SNRNP70,0.00011112511165525843
Histone_H3K4me3,0.0003212511021386179
TFs_and_others_ZNF234,2.33723425100963e-05
TFs_and_others_LRWD1,2.360131009793271e-05
TFs_and_others_RBMX,4.3211953198538135e-07
TFs_and_others_FERD3L,6.219055774436878e-07
TFs_and_others_ZNF217,1.708287939382059e-06
TFs_and_others_ZNF175,3.2686515665719827e-07
TFs_and_others_HOXB1,-1.6305349752010378e-06
TFs_and_others_HNRNPK,-2.630564368576275e-06
TFs_and_others_MYC,-7.733862979916101e-06
TFs_and_others_ZSCAN30,-4.378489876765925e-07
TFs_and_others_HOXB6,-6.30414120716557e-07
TFs_and_others_HMGN2,9.72824950838616e-07
Histone_H2AK9ac,2.7738435617575917e-06
TFs_and_others_ATRX,6.1987275179526396e-06
TFs_and_others_ZNF507,7.851953094657326e-06
TFs_and_others_CSDC2,1.0728458004579882e-06
TFs_and_others_ZNF837,7.388095466990401e-07
TFs_and_others_TRIB3,9.157960531926308e-08
TFs_and_others_NCOA2,-7.758900338956395e-07
TFs_and_others_PRDM10,-1.3195206432458412e-06
TFs_and_others_HOXD9,-1.4497610542463752e-07
TFs_and_others_ARNT,-1.1551561006432354e-05
TFs_and_others_TSC1,-9.374531963553564e-06
TFs_and_others_FLI1,-2.859371978290287e-05
Histone_H2Aub,1.7798659094686182e-06
TFs_and_others_SMAD3,5.04910854471023e-06
TFs_and_others_ZNF624,6.348948946770949e-07
TFs_and_others_PTTG1,2.602832690893168e-06
TFs_and_others_DROSHA,2.825184259302823e-06
TFs_and_others_CEBPD,1.0123316649581197e-05
TFs_and_others_KDM3A,4.214217658386055e-06
TFs_and_others_BRD2,1.1769704950411744e-05
TFs_and_others_MAFG,5.767909220388674e-06
TFs_and_others_KMT2C,1.4400973777449885e-05
TFs_and_others_SCRT1,4.779926057904973e-06
TFs_and_others_TCF7L2,1.0091184798918378e-05
TFs_and_others_POLR2C,1.9012171462548661e-06
TFs_and_others_CBX4,6.00871602774512e-07
TFs_and_others_PCGF3,-1.1711462916606723e-08
TFs_and_others_NRP2,1.165842107450722e-08
TFs_and_others_ZNF417,-1.0434910591184722e-07
TFs_and_others_RBM22,9.830054227227215e-07
TFs_and_others_PHF13,1.5369366777536215e-06
TFs_and_others_GTF2B,4.703258025690063e-06
TFs_and_others_RFX7,1.8322360771661935e-06
TFs_and_others_RBM15,1.271205175734819e-06
TFs_and_others_PDX1,3.010139483817776e-06
TFs_and_others_ATF6,6.529460301810491e-07
TFs_and_others_DIDO1,1.2567928763661475e-06
TFs_and_others_SLC30A9,2.0203268833390023e-07
TFs_and_others_ZNF516,3.076712632623446e-06
TFs_and_others_LHX6,4.120006744039225e-06
TFs_and_others_RNF2,9.812938419208687e-06
TFs_and_others_ZNF652,-6.833394874360899e-07
TFs_and_others_ZNF687,-4.47846216558785e-06
TFs_and_others_VRK1,6.63453793349131e-07
TFs_and_others_CBX1,3.320602035837751e-06
TFs_and_others_HOXC9,2.540429793897949e-06
TFs_and_others_ZNF318,1.1807851473233739e-06
TFs_and_others_NFIA,1.865328495360818e-06
TFs_and_others_CDAN1,4.252318495002162e-07
TFs_and_others_CCAR2,6.088466128695333e-07
TFs_and_others_YEATS4,1.3775938565536503e-06
TFs_and_others_SOX4,-1.117349860404349e-06
TFs_and_others_ZSCAN5C,-1.2500702234116879e-06
TFs_and_others_SMARCB1,-3.6189828119789105e-06
TFs_and_others_MAPK1,2.792728336665188e-08
TFs_and_others_N6AMT1,1.5425309183607026e-06
TFs_and_others_MAP1LC3B,1.0638216335173126e-06
TFs_and_others_ZNF146,2.433538490028552e-06
TFs_and_others_ZNF530,-4.1500505286767186e-07
TFs_and_others_KMT2D,-2.851144461760242e-06
TFs_and_others_NFIX,5.589645259117717e-07
TFs_and_others_MXI1,-2.6432050130091694e-06
TFs_and_others_ZNF486,-1.4428988903424096e-07
TFs_and_others_ZBTB38,9.338388788544097e-08
TFs_and_others_FOXJ3,3.9795115544146097e-07
TFs_and_others_pFM2,3.9177027935856785e-08
Histone_H3.6,-6.683650495299085e-07
TFs_and_others_FBP1,-3.565617133564659e-06
Histone_H2A.ZK4K7K11ac,-8.491075629024985e-06
TFs_and_others_PCBP1,-3.3489435636795553e-07
TFs_and_others_O-GlcNAc,7.266391649196195e-07
TFs_and_others_ARHGAP35,1.314867381348432e-07
TFs_and_others_KDM4A,-1.8967466621630111e-06
TFs_and_others_ZNF138,1.0722670425348147e-06
TFs_and_others_CHUK,1.2581174298328893e-06
TFs_and_others_GTF3C2,4.237728159105738e-06
TFs_and_others_HK2,6.564528744851207e-07
TFs_and_others_TRIM22,1.2834215684129675e-06
TFs_and_others_TIGD6,8.470605121381629e-08
TFs_and_others_CUX1,-7.684622695339875e-07
TFs_and_others_ICE2,3.9125019644234425e-07
TFs_and_others_BRD7,-1.0029512943872642e-06
TFs_and_others_MIF,4.1573131513930435e-07
TFs_and_others_ARID4B,1.3252965112230648e-06
TFs_and_others_ZNF219,1.9858397685627254e-06
TFs_and_others_HDAC2,4.008389395671369e-06
TFs_and_others_ZNF133,3.767268852362572e-06
TFs_and_others_TEAD3,7.635012952014987e-07
Histone_H2,1.2226903436179208e-07
TFs_and_others_UBP1,4.892622409352841e-07
TFs_and_others_MLLT10,-2.2181656550219913e-06
TFs_and_others_HBP1,-1.4621198082604548e-06
TFs_and_others_ZNF24,-7.893708076462712e-06
TFs_and_others_ESRRB,8.629301059692781e-07
Histone_H2BK20ac,2.3410700132215574e-06
TFs_and_others_PCNA,3.873635692806716e-08
TFs_and_others_ZNF518A,-1.13520618578315e-07
TFs_and_others_ZNF266,-8.142474397658263e-07
TFs_and_others_MBD5,1.0227080589036624e-06
TFs_and_others_PBX1,5.61540313323798e-07
TFs_and_others_NCOA1,4.474162511280937e-06
Histone_H3K4ox,3.1085435740635354e-06
Histone_H3K9Kac,-1.6234990132855544e-06
TFs_and_others_RFX2,-1.4919447692478884e-07
TFs_and_others_ZNF213,-1.0647823827117086e-06
TFs_and_others_ADNP2,-1.1475637651078982e-07
TFs_and_others_BEND3,-1.211060024488677e-07
TFs_and_others_CREB3,-2.008635178356925e-07
TFs_and_others_SPIN1,-9.057520447150808e-08
TFs_and_others_XRCC4,-2.0388461145425995e-07
TFs_and_others_ZNF174,1.8343423285563144e-07
TFs_and_others_TRAFD1,2.4951946237517046e-07
TFs_and_others_NR2C1,6.059882312846108e-07
TFs_and_others_DICER1,9.840030751902434e-08
TFs_and_others_UBE2I,1.1571900732555659e-07
TFs_and_others_IRF5,5.30002606099682e-07
TFs_and_others_ANAPC1,5.34882367982728e-07
TFs_and_others_JARID2,1.6271756850412476e-06
TFs_and_others_EN1,3.6261724186741817e-06
TFs_and_others_NCL,5.548893791209972e-06
TFs_and_others_KDM5A,1.4559938679598318e-05
TFs_and_others_MEIS2,9.663109058401206e-06
TFs_and_others_ZNF134,6.553636429183837e-06
TFs_and_others_ZNF384,1.3071426866851657e-05
TFs_and_others_SUPT20H,1.930622994359692e-06
TFs_and_others_PML,7.064559308469389e-06
TFs_and_others_LDB2,6.658989728375625e-06
TFs_and_others_JAZF1,2.111107652278117e-05
TFs_and_others_STAT5A,1.5700876060946113e-05
TFs_and_others_MBD3,2.3431040638795446e-05
TFs_and_others_NOTCH3,2.1113582654656758e-06
TFs_and_others_ZGPAT,2.0060324638412838e-06
TFs_and_others_FANCM,7.506249746195822e-06
TFs_and_others_BRD1,8.408131259530173e-06
TFs_and_others_REST,2.600691275786226e-05
TFs_and_others_ZNF780A,1.285577180820756e-06
TFs_and_others_POU2F1,1.2887983292408075e-06
TFs_and_others_SOX18,-4.736024626491182e-07
TFs_and_others_CARM1,2.156139355103819e-07
Histone_H2A.XS139ph,-1.3152766748500742e-06
TFs_and_others_PCGF2,4.123470470459476e-06
TFs_and_others_ZNF786,4.934680777755644e-06
TFs_and_others_FOXP1,1.4262680960514845e-05
TFs_and_others_SAFB,-2.4455816692211605e-06
TFs_and_others_ZKSCAN1,-2.00250413539195e-06
TFs_and_others_ETV6,-1.2969418827288156e-05
TFs_and_others_NUP214,2.8457785095067267e-06
TFs_and_others_TCF21,9.123605538003128e-06
TFs_and_others_ZNF383,8.300642602660462e-06
TFs_and_others_HMG20B,9.904074111274743e-06
Histone_H2BK5ac,2.5018633421019713e-05
TFs_and_others_TEX10,1.799208422807069e-06
TFs_and_others_CIZ1,2.593002666022348e-06
TFs_and_others_ZNF717,8.149005190091259e-07
Histone_H3K31ac,1.929250751795356e-06
TFs_and_others_WDR82,6.783607617211196e-07
TFs_and_others_PAX8,2.261898791231046e-06
TFs_and_others_MED4,2.738297848671601e-07
TFs_and_others_ISL2,-2.2736029577280267e-06
TFs_and_others_SPDEF,-3.0660601387986883e-06
TFs_and_others_TFE3,-9.650490228420779e-06
TFs_and_others_ZNF503,8.761671475893077e-08
TFs_and_others_PRPF4,8.695852160550314e-06
TFs_and_others_HOXA7,3.040576303297183e-05
TFs_and_others_PHOX2B,3.7250480838257344e-05
TFs_and_others_RARA,3.560297976883779e-05
TFs_and_others_GFI1B,-5.020794134625984e-06
TFs_and_others_SUMO2,-1.218291070663823e-05
TFs_and_others_MYH11,-2.616220549417126e-06
TFs_and_others_XRCC1,-1.331777017877595e-06
TFs_and_others_THAP4,1.2647595425236557e-07
TFs_and_others_KLF16,6.59876267285941e-07
TFs_and_others_ZNF334,-9.70512077162652e-06
TFs_and_others_ERBB2,-8.143072972469233e-06
TFs_and_others_CEBPB,-2.806307069113463e-05
TFs_and_others_MTHFD1,-3.317755038932778e-06
TFs_and_others_CDKN1B,-8.956353679384291e-06
Histone_H2A.Z.1,-1.0165953876070467e-06
TFs_and_others_ZNF432,-9.779061892535958e-07
TFs_and_others_ZNF843,-1.1058252853924985e-06
TFs_and_others_POGZ,9.358826911267021e-07
TFs_and_others_GLIS3,3.341112588851801e-07
Histone_H3K122sc,-1.578145055979686e-07
TFs_and_others_CASP3,2.658972063909626e-07
TFs_and_others_PTBP3,3.811547233411216e-07
TFs_and_others_ZNF280A,7.7306112064176e-07
TFs_and_others_HIF1A,1.2068622706961304e-06
TFs_and_others_BCLAF1,2.079333600351101e-06
TFs_and_others_TIGD3,3.084364935409373e-07
TFs_and_others_RPA1,2.800935336575342e-08
TFs_and_others_SVS-1,9.358452027403586e-07
TFs_and_others_DR1,7.774509097765358e-07
TFs_and_others_MEF2D,1.9136787323795905e-06
TFs_and_others_STAT4,-3.3599753607310373e-06
TFs_and_others_ZNF211,-4.26187442203864e-06
TFs_and_others_CEBPA,-1.1995677698798402e-05
TFs_and_others_ALOX5,1.5436101515538672e-06
TFs_and_others_HOXB2,2.44536573468879e-06
TFs_and_others_HNF1B,9.428856755794372e-06
TFs_and_others_PAX6,1.821449337224563e-06
TFs_and_others_ZNF302,1.0881884745316262e-06
TFs_and_others_UPF1,4.7567759927901245e-07
TFs_and_others_HINFP,6.572238281946222e-06
TFs_and_others_ZNF26,5.011400503421596e-06
TFs_and_others_SMAD2,3.385286205423965e-05
Histone_H3K14me3,2.229708071491298e-05
TFs_and_others_FOXA2,6.826705084974237e-05
TFs_and_others_RBFOX2,-2.5123016462637422e-06
TFs_and_others_BANP,7.8102708205451e-06
TFs_and_others_PLSCR1,1.5957619476086408e-05
TFs_and_others_CERS6,2.3904624230092333e-05
TFs_and_others_TET2,6.71002005072234e-05
TFs_and_others_MIXL1,7.007178375305411e-06
TFs_and_others_HMGN1,9.254505032033405e-06
TFs_and_others_FOXF1,5.449621284456318e-06
TFs_and_others_NIPBL,5.49717027343265e-06
TFs_and_others_ARNTL,1.2625013101663153e-07
TFs_and_others_ZNF483,-2.1986629271383367e-06
TFs_and_others_L3MBTL2,-5.916179989367888e-06
TFs_and_others_SUPT6H,-2.8030989402200395e-06
TFs_and_others_ZNF436,-1.8177125464691995e-06
TFs_and_others_FEZF1,-4.616943153708841e-06
TFs_and_others_KAT7,-3.1218429656594272e-06
TFs_and_others_SUPT16H,4.8523620439491155e-05
TFs_and_others_PHF8,5.9617141201783076e-05
TFs_and_others_5-mC,0.00019195345517670107
TFs_and_others_NFKBIZ,1.4152817298502053e-05
TFs_and_others_CDX1,1.51660776192108e-05
TFs_and_others_HNRNPC,5.292381603028234e-07
TFs_and_others_RFX3,1.4631962580761896e-07
TFs_and_others_MED1,2.627944220606347e-07
TFs_and_others_ZSCAN21,-4.863981222086385e-07
TFs_and_others_PHF5A,-4.730739539748666e-07
TFs_and_others_ZNF589,-1.1518759301293692e-05
TFs_and_others_MED9,-1.530500687346693e-05
TFs_and_others_STAG1,-4.425289522933018e-05
TFs_and_others_XRN2,-3.96782685661988e-06
TFs_and_others_ZNF8,-3.106593244564236e-06
TFs_and_others_SRPK1,-6.067176284130405e-06
TFs_and_others_RCOR2,-7.098271804005339e-06
Histone_H3K36me2,-2.0324992317116133e-05
TFs_and_others_ZNF703,-1.4066962182024043e-06
TFs_and_others_CCNT1,-3.6325012082657596e-06
TFs_and_others_ZNF655,-2.3284169273503423e-06
TFs_and_others_SMAD1,-7.059183627612465e-06
TFs_and_others_G-quadruplex,-2.4221158407554127e-06
TFs_and_others_RAD21L1,-3.007121934325213e-06
TFs_and_others_ZNF335,-6.685819661655411e-06
TFs_and_others_SON,3.901758583144277e-07
TFs_and_others_ICE1,2.1995158369021355e-06
TFs_and_others_ZNF597,3.4496979584255606e-07
TFs_and_others_ZNF382,1.0188439114215059e-06
TFs_and_others_KHSRP,5.377939116919175e-07
TFs_and_others_EBNA2,4.229927493119389e-06
TFs_and_others_MYOG,2.564559443551633e-06
TFs_and_others_ZNF121,1.085750257140022e-05
TFs_and_others_LIN28B,-3.6493441623775993e-07
TFs_and_others_BRF2,-5.252281262925719e-07
TFs_and_others_ZBTB8A,-2.995923115352151e-06
TFs_and_others_CHAT,-2.5288911034038864e-07
TFs_and_others_REC8,-1.6259039548509805e-07
TFs_and_others_ZNF701,8.946053643895831e-08
TFs_and_others_ZNF561,3.5225409858401893e-07
TFs_and_others_ZBTB34,6.728872148742523e-07
Histone_H3S57ph,8.756093168570542e-07
TFs_and_others_THRA,9.738073550938701e-06
TFs_and_others_ZNF615,8.455388117064479e-06
TFs_and_others_EOMES,2.4287891885669878e-05
TFs_and_others_ZMYND11,1.301598913138192e-06
TFs_and_others_WHSC1,1.4326208582056733e-06
TFs_and_others_SAMD1,-4.225403167515088e-07
TFs_and_others_ZBTB42,-4.822843270760854e-07
TFs_and_others_PCGF1,-1.3958855832118588e-06
TFs_and_others_ZNF17,3.2190613734771636e-07
TFs_and_others_ELK1,1.6954528110310081e-06
TFs_and_others_ZNF212,7.194419146087539e-07
TFs_and_others_CTBP1,1.8453084662123526e-06
TFs_and_others_HES7,4.830580966159937e-07
TFs_and_others_ATF5,6.765721914547983e-07
TFs_and_others_MCM2,6.426040631577143e-07
TFs_and_others_ZSCAN5D,-8.736449911683682e-07
TFs_and_others_SS18L1,-3.0836842627503256e-06
TFs_and_others_MCM5,-8.518641192607597e-08
TFs_and_others_CPSF3L,3.41883873488928e-07
TFs_and_others_RORB,7.025170439723737e-06
